t_seconds,fr_elbow_tau,fl_elbow_tau,br_elbow_tau,bl_elbow_tau,fr_bottom_tau,fl_bottom_tau,br_bottom_tau,bl_bottom_tau
0.02270650863647461,3.6526515733758816e-06,4.104495224282266e-06,6.489347997216233e-06,5.4896106332606946e-06,0.0014302712793564138,0.0014238668680335988,0.0014221111014747414,0.00142903531437517
0.04493308067321777,1.4739484120544218e-05,1.441508169525901e-05,1.605291313742104e-05,1.6065489205396515e-05,0.0009150601315898625,0.0009112357050592296,0.000910228689108396,0.0009143600918546538
0.06710362434387207,1.4492825502958404e-05,1.4238926790310274e-05,1.5245005171197574e-05,1.5330186855227872e-05,0.0005880420438434905,0.0005857533859608984,0.0005851720362980495,0.0005876428080536721
0.08910059928894043,1.1409310466521112e-05,1.1306567826384607e-05,1.190851480850913e-05,1.1922915994173751e-05,0.00037986238460947417,0.0003784687356847079,0.0003781241011790241,0.0003796307007720436
0.11279821395874023,0.02196860756474408,0.025949816985256786,0.03699154711537976,0.032912238964039456,0.14665469962996303,0.14274564685428315,0.20286187582911921,0.2053943006910924
0.1367018222808838,0.0043845124054856105,0.004969661864821844,0.013573273046481803,0.013235860965948186,0.0652555895961886,0.06333624108380863,0.11892067437567898,0.12038211413592338
0.1609816551208496,0.0032797156408260206,0.00284109169137442,0.004167512617604751,0.004654917311882396,0.08631097418530419,0.08418953200701329,0.1097364847880071,0.11117727027635291
0.1856400966644287,0.006374105089937401,0.006070231898505173,0.005311439850468225,0.005629971863464578,0.08460203801739889,0.08256727112372664,0.10033100242147552,0.1016507733352257
0.2110297679901123,0.007729953843687361,0.007790717069374646,0.007400526662390495,0.007435610009692825,0.0795420195999646,0.07751126639159084,0.09484910596138496,0.09621251009147624
0.23612403869628906,0.01225796127839634,0.006865843182266136,0.0006063650977722112,0.006298443194270616,0.07921181087260189,0.0788860171919617,0.07767416816625435,0.07744681726176662
0.2609267234802246,0.012201150399408214,0.009462765880076766,0.0026312022602917188,0.0046293377213423685,0.08098343779789374,0.07926093097722743,0.07327894330020962,0.07332084785052033
0.28475284576416016,0.013611165994051207,0.011753136101319226,0.0052138887507826946,0.005388379243114937,0.07763225169933341,0.07576715250049208,0.0724268568157737,0.07227404412175226
0.30852293968200684,0.015646539588008945,0.01400030023974914,0.007321403575379805,0.006533238261654944,0.0740543807446054,0.07220824599124095,0.07267888200157818,0.07227262017048935
0.3322713375091553,0.01796132844440893,0.01629478464408599,0.009257558513510379,0.007922820414201474,0.07042232207893526,0.06856066857784884,0.07344526849443851,0.072831577743906
0.3562939167022705,0.020468849217407978,0.01868405811531166,0.011180066019421607,0.009486533095295588,0.06678086204723309,0.06484290298640388,0.07433964687127119,0.07355198887650993
0.3800795078277588,0.02316066669850222,0.021211688541519273,0.01321027864534828,0.011212819114207176,0.06310800420183375,0.0610923356824182,0.0753269187398548,0.074355209130125
0.4041266441345215,0.026037505302069133,0.02389503893483268,0.015392356605317485,0.013107931486577303,0.059403449930405555,0.05730129832873825,0.07639497824552582,0.07522637331150912
0.428375244140625,0.02911042192825808,0.02674699124117832,0.01775312867972179,0.015181012218408991,0.05566106861821997,0.053459118021342775,0.07753617419974923,0.07615530453870313
0.4524807929992676,0.03145467859638176,0.03063889427734737,0.01910921367491508,0.018181677733578486,0.05409123915075728,0.0498098339916709,0.07972481347645365,0.07963814606949207
0.4766194820404053,0.03304763931791896,0.03496796883339379,0.02102840663817892,0.020600393697466746,0.0524120862040361,0.04793436310728993,0.08350597573209662,0.08599937380282001
0.5007412433624268,0.03633389442628384,0.0416489560691111,0.02471947807384426,0.025719221916207152,0.051395157035059334,0.04873314143621452,0.08643891509062,0.08980696439645725
0.5245265960693359,0.027195755756090113,0.0441707976379231,0.020490447601865032,0.024472200476406657,0.04824077184404068,0.0526406974794436,0.09073322140561187,0.08397786426216622
0.5482156276702881,0.03168274362512683,0.033266919720423914,0.019515827966927135,0.012851832271923436,0.052447033226259314,0.05262328277159153,0.09015501498811737,0.09135997051609457
0.5718352794647217,0.03112276016354477,0.0328320631345522,0.02077655684099116,0.013387042916757961,0.05722334259020286,0.057044761646625364,0.08841903337609833,0.08808650518896148
0.5957794189453125,0.03603159591939377,0.036578547091272354,0.027797607862404584,0.01918284492338709,0.051427897085242175,0.051038839033793554,0.08842947812157928,0.08917174221661509
0.619704008102417,0.029369473174342204,0.02808311221844012,0.023140531537637232,0.01657090980002942,0.05134007743438846,0.04891712838874915,0.09075696560602693,0.09331819257439786
0.6437153816223145,0.03819060527585542,0.03985106101512149,0.023490031493264677,0.020196960679228486,0.05429711396572564,0.05126921599357745,0.09311784189007097,0.09500095972566205
0.667576789855957,0.03608096307056604,0.037438232213258725,0.021229526696874935,0.019354092187701333,0.05835670012258751,0.05534412056709322,0.0916458098562412,0.09301760637762323
